"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","GDP","TOT","MLN_USD","A","1993",131368.723,"E"
"PRT","GDP","TOT","MLN_USD","A","1994",135468.5042,"E"
"PRT","GDP","TOT","MLN_USD","A","1995",144232.5231,
"PRT","GDP","TOT","MLN_USD","A","1996",149978.5097,
"PRT","GDP","TOT","MLN_USD","A","1997",159631.4094,
"PRT","GDP","TOT","MLN_USD","A","1998",169589.4596,
"PRT","GDP","TOT","MLN_USD","A","1999",181095.294,
"PRT","GDP","TOT","MLN_USD","A","2000",194344.3252,
"PRT","GDP","TOT","MLN_USD","A","2001",202494.0045,
"PRT","GDP","TOT","MLN_USD","A","2002",212223.6902,
"PRT","GDP","TOT","MLN_USD","A","2003",217971.0914,
"PRT","GDP","TOT","MLN_USD","A","2004",225147.4495,
"PRT","GDP","TOT","MLN_USD","A","2005",238841.511,
"PRT","GDP","TOT","MLN_USD","A","2006",259430.889,
"PRT","GDP","TOT","MLN_USD","A","2007",271016.9046,
"PRT","GDP","TOT","MLN_USD","A","2008",281180.6857,
"PRT","GDP","TOT","MLN_USD","A","2009",279732.1349,
"PRT","GDP","TOT","MLN_USD","A","2010",288732.2202,
"PRT","GDP","TOT","MLN_USD","A","2011",282733.9076,
"PRT","GDP","TOT","MLN_USD","A","2012",278160.9044,
"PRT","GDP","TOT","MLN_USD","A","2013",291753.1919,
"PRT","GDP","TOT","MLN_USD","A","2014",298995.4896,
"PRT","GDP","TOT","MLN_USD","A","2015",307476.4343,
"PRT","GDP","TOT","MLN_USD","A","2016",320522.8634,
"PRT","GDP","TOT","MLN_USD","A","2017",335318.8048,"P"
"PRT","GDP","TOT","USD_CAP","A","1970",2075.100407,"E"
"PRT","GDP","TOT","USD_CAP","A","1971",2345.320616,"E"
"PRT","GDP","TOT","USD_CAP","A","1972",2646.804193,"E"
"PRT","GDP","TOT","USD_CAP","A","1973",3103.472781,"E"
"PRT","GDP","TOT","USD_CAP","A","1974",3374.118589,"E"
"PRT","GDP","TOT","USD_CAP","A","1975",3394.914822,"E"
"PRT","GDP","TOT","USD_CAP","A","1976",3721.676901,"E"
"PRT","GDP","TOT","USD_CAP","A","1977",4130.238794,"E"
"PRT","GDP","TOT","USD_CAP","A","1978",4496.264028,"E"
"PRT","GDP","TOT","USD_CAP","A","1979",5089.042177,"E"
"PRT","GDP","TOT","USD_CAP","A","1980",5740.998508,"E"
"PRT","GDP","TOT","USD_CAP","A","1981",6331.454333,"E"
"PRT","GDP","TOT","USD_CAP","A","1982",6823.92327,"E"
"PRT","GDP","TOT","USD_CAP","A","1983",7048.348099,"E"
"PRT","GDP","TOT","USD_CAP","A","1984",7140.955632,"E"
"PRT","GDP","TOT","USD_CAP","A","1985",7556.958861,"E"
"PRT","GDP","TOT","USD_CAP","A","1986",8028.380558,"E"
"PRT","GDP","TOT","USD_CAP","A","1987",8766.758498,"E"
"PRT","GDP","TOT","USD_CAP","A","1988",9781.158074,"E"
"PRT","GDP","TOT","USD_CAP","A","1989",10853.031118,"E"
"PRT","GDP","TOT","USD_CAP","A","1990",11749.026854,"E"
"PRT","GDP","TOT","USD_CAP","A","1991",12712.887178,"E"
"PRT","GDP","TOT","USD_CAP","A","1992",13149.554131,"E"
"PRT","GDP","TOT","USD_CAP","A","1993",13171.381319,"E"
"PRT","GDP","TOT","USD_CAP","A","1994",13549.831383,"E"
"PRT","GDP","TOT","USD_CAP","A","1995",14385.562137,
"PRT","GDP","TOT","USD_CAP","A","1996",14902.623205,
"PRT","GDP","TOT","USD_CAP","A","1997",15791.018835,
"PRT","GDP","TOT","USD_CAP","A","1998",16691.547373,
"PRT","GDP","TOT","USD_CAP","A","1999",17723.51132,
"PRT","GDP","TOT","USD_CAP","A","2000",18886.901252,
"PRT","GDP","TOT","USD_CAP","A","2001",19540.660684,
"PRT","GDP","TOT","USD_CAP","A","2002",20367.738703,
"PRT","GDP","TOT","USD_CAP","A","2003",20840.927392,
"PRT","GDP","TOT","USD_CAP","A","2004",21475.543407,
"PRT","GDP","TOT","USD_CAP","A","2005",22739.663819,
"PRT","GDP","TOT","USD_CAP","A","2006",24655.340464,
"PRT","GDP","TOT","USD_CAP","A","2007",25705.862147,
"PRT","GDP","TOT","USD_CAP","A","2008",26631.49833,
"PRT","GDP","TOT","USD_CAP","A","2009",26469.231745,
"PRT","GDP","TOT","USD_CAP","A","2010",27308.189666,
"PRT","GDP","TOT","USD_CAP","A","2011",26780.130678,
"PRT","GDP","TOT","USD_CAP","A","2012",26454.226847,
"PRT","GDP","TOT","USD_CAP","A","2013",27899.476143,
"PRT","GDP","TOT","USD_CAP","A","2014",28746.525806,
"PRT","GDP","TOT","USD_CAP","A","2015",29684.636594,
"PRT","GDP","TOT","USD_CAP","A","2016",31041.873367,
"PRT","GDP","TOT","USD_CAP","A","2017",32554.275582,"P"
"SVK","GDP","TOT","MLN_USD","A","1992",37922.4619,"E"
"SVK","GDP","TOT","MLN_USD","A","1993",39559.0647,"E"
"SVK","GDP","TOT","MLN_USD","A","1994",42911.0706,"E"
"SVK","GDP","TOT","MLN_USD","A","1995",46370.928,
"SVK","GDP","TOT","MLN_USD","A","1996",50298.7089,
"SVK","GDP","TOT","MLN_USD","A","1997",54201.002,
"SVK","GDP","TOT","MLN_USD","A","1998",57210.6234,
"SVK","GDP","TOT","MLN_USD","A","1999",57741.1965,
"SVK","GDP","TOT","MLN_USD","A","2000",61197.8183,
"SVK","GDP","TOT","MLN_USD","A","2001",66543.9014,
"SVK","GDP","TOT","MLN_USD","A","2002",71483.3467,
"SVK","GDP","TOT","MLN_USD","A","2003",75978.09,
"SVK","GDP","TOT","MLN_USD","A","2004",81595.174,
"SVK","GDP","TOT","MLN_USD","A","2005",89275.3479,
"SVK","GDP","TOT","MLN_USD","A","2006",101360.8219,
"SVK","GDP","TOT","MLN_USD","A","2007",113754.5824,
"SVK","GDP","TOT","MLN_USD","A","2008",127442.7829,
"SVK","GDP","TOT","MLN_USD","A","2009",124206.3124,
"SVK","GDP","TOT","MLN_USD","A","2010",134582.396,
"SVK","GDP","TOT","MLN_USD","A","2011",139467.3482,
"SVK","GDP","TOT","MLN_USD","A","2012",144098.0751,
"SVK","GDP","TOT","MLN_USD","A","2013",151020.734,
"SVK","GDP","TOT","MLN_USD","A","2014",156749.0236,
"SVK","GDP","TOT","MLN_USD","A","2015",161041.066,
"SVK","GDP","TOT","MLN_USD","A","2016",167789.8717,
"SVK","GDP","TOT","MLN_USD","A","2017",176074.5074,
"SVK","GDP","TOT","USD_CAP","A","1992",7145.744047,"E"
"SVK","GDP","TOT","USD_CAP","A","1993",7428.932678,"E"
"SVK","GDP","TOT","USD_CAP","A","1994",8025.411467,"E"
"SVK","GDP","TOT","USD_CAP","A","1995",8645.877571,
"SVK","GDP","TOT","USD_CAP","A","1996",9360.253763,
"SVK","GDP","TOT","USD_CAP","A","1997",10068.038253,
"SVK","GDP","TOT","USD_CAP","A","1998",10612.565871,
"SVK","GDP","TOT","USD_CAP","A","1999",10701.518064,
"SVK","GDP","TOT","USD_CAP","A","2000",11331.45202,
"SVK","GDP","TOT","USD_CAP","A","2001",12369.840137,
"SVK","GDP","TOT","USD_CAP","A","2002",13290.17514,
"SVK","GDP","TOT","USD_CAP","A","2003",14124.077882,
"SVK","GDP","TOT","USD_CAP","A","2004",15159.727959,
"SVK","GDP","TOT","USD_CAP","A","2005",16572.063714,
"SVK","GDP","TOT","USD_CAP","A","2006",18802.138015,
"SVK","GDP","TOT","USD_CAP","A","2007",21079.06032,
"SVK","GDP","TOT","USD_CAP","A","2008",23574.932189,
"SVK","GDP","TOT","USD_CAP","A","2009",22925.777124,
"SVK","GDP","TOT","USD_CAP","A","2010",24785.094877,
"SVK","GDP","TOT","USD_CAP","A","2011",25836.338992,
"SVK","GDP","TOT","USD_CAP","A","2012",26654.008792,
"SVK","GDP","TOT","USD_CAP","A","2013",27899.621343,
"SVK","GDP","TOT","USD_CAP","A","2014",28928.17644,
"SVK","GDP","TOT","USD_CAP","A","2015",29699.535053,
"SVK","GDP","TOT","USD_CAP","A","2016",30895.954207,
"SVK","GDP","TOT","USD_CAP","A","2017",32376.225271,
"ESP","GDP","TOT","MLN_USD","A","1970",94577.5971,"E"
"ESP","GDP","TOT","MLN_USD","A","1971",103992.1531,"E"
"ESP","GDP","TOT","MLN_USD","A","1972",117328.9425,"E"
"ESP","GDP","TOT","MLN_USD","A","1973",133397.3147,"E"
"ESP","GDP","TOT","MLN_USD","A","1974",153571.1128,"E"
"ESP","GDP","TOT","MLN_USD","A","1975",168705.6173,"E"
"ESP","GDP","TOT","MLN_USD","A","1976",183870.5626,"E"
"ESP","GDP","TOT","MLN_USD","A","1977",200838.6999,"E"
"ESP","GDP","TOT","MLN_USD","A","1978",218110.3093,"E"
"ESP","GDP","TOT","MLN_USD","A","1979",236304.1691,"E"
"ESP","GDP","TOT","MLN_USD","A","1980",263340.3937,"E"
"ESP","GDP","TOT","MLN_USD","A","1981",287876.2834,"E"
"ESP","GDP","TOT","MLN_USD","A","1982",309471.8736,"E"
"ESP","GDP","TOT","MLN_USD","A","1983",327285.757,"E"
"ESP","GDP","TOT","MLN_USD","A","1984",345145.0607,"E"
"ESP","GDP","TOT","MLN_USD","A","1985",364325.7914,"E"
"ESP","GDP","TOT","MLN_USD","A","1986",383754.3241,"E"
"ESP","GDP","TOT","MLN_USD","A","1987",415056.2708,"E"
"ESP","GDP","TOT","MLN_USD","A","1988",451587.2807,"E"
"ESP","GDP","TOT","MLN_USD","A","1989",491943.8579,"E"
"ESP","GDP","TOT","MLN_USD","A","1990",529657.6426,"E"
"ESP","GDP","TOT","MLN_USD","A","1991",561510.4889,"E"
"ESP","GDP","TOT","MLN_USD","A","1992",579643.3465,"E"
"ESP","GDP","TOT","MLN_USD","A","1993",587256.0893,"E"
"ESP","GDP","TOT","MLN_USD","A","1994",614090.5473,"E"
"ESP","GDP","TOT","MLN_USD","A","1995",644255.5666,
"ESP","GDP","TOT","MLN_USD","A","1996",674780.8001,
"ESP","GDP","TOT","MLN_USD","A","1997",715779.0096,
"ESP","GDP","TOT","MLN_USD","A","1998",765425.0947,
"ESP","GDP","TOT","MLN_USD","A","1999",803987.8868,
"ESP","GDP","TOT","MLN_USD","A","2000",873584.2887,
"ESP","GDP","TOT","MLN_USD","A","2001",935915.1073,
"ESP","GDP","TOT","MLN_USD","A","2002",1009397.6942,
"ESP","GDP","TOT","MLN_USD","A","2003",1057053.1058,
"ESP","GDP","TOT","MLN_USD","A","2004",1123698.515,
"ESP","GDP","TOT","MLN_USD","A","2005",1209299.2328,
"ESP","GDP","TOT","MLN_USD","A","2006",1368114.4264,
"ESP","GDP","TOT","MLN_USD","A","2007",1474260.4308,
"ESP","GDP","TOT","MLN_USD","A","2008",1537792.117,
"ESP","GDP","TOT","MLN_USD","A","2009",1501742.6919,
"ESP","GDP","TOT","MLN_USD","A","2010",1486879.2179,
"ESP","GDP","TOT","MLN_USD","A","2011",1498957.4062,
"ESP","GDP","TOT","MLN_USD","A","2012",1496188.3425,
"ESP","GDP","TOT","MLN_USD","A","2013",1519995.2952,
"ESP","GDP","TOT","MLN_USD","A","2014",1566855.2387,
"ESP","GDP","TOT","MLN_USD","A","2015",1626884.2569,
"ESP","GDP","TOT","MLN_USD","A","2016",1706684.7787,"P"
"ESP","GDP","TOT","MLN_USD","A","2017",1818879.0837,"P"
"ESP","GDP","TOT","MLN_USD","A","2018",1906713.6916,"P"
"ESP","GDP","TOT","USD_CAP","A","1970",2757.019271,"E"
"ESP","GDP","TOT","USD_CAP","A","1971",3003.620913,"E"
"ESP","GDP","TOT","USD_CAP","A","1972",3358.573745,"E"
"ESP","GDP","TOT","USD_CAP","A","1973",3784.310077,"E"
"ESP","GDP","TOT","USD_CAP","A","1974",4314.842226,"E"
"ESP","GDP","TOT","USD_CAP","A","1975",4690.956165,"E"
"ESP","GDP","TOT","USD_CAP","A","1976",5052.589737,"E"
"ESP","GDP","TOT","USD_CAP","A","1977",5453.603692,"E"
"ESP","GDP","TOT","USD_CAP","A","1978",5856.41353,"E"
"ESP","GDP","TOT","USD_CAP","A","1979",6288.506096,"E"
"ESP","GDP","TOT","USD_CAP","A","1980",6932.886123,"E"
"ESP","GDP","TOT","USD_CAP","A","1981",7532.447859,"E"
"ESP","GDP","TOT","USD_CAP","A","1982",8054.187262,"E"
"ESP","GDP","TOT","USD_CAP","A","1983",8477.810152,"E"
"ESP","GDP","TOT","USD_CAP","A","1984",8903.991346,"E"
"ESP","GDP","TOT","USD_CAP","A","1985",9364.31915,"E"
"ESP","GDP","TOT","USD_CAP","A","1986",9833.746969,"E"
"ESP","GDP","TOT","USD_CAP","A","1987",10609.70815,"E"
"ESP","GDP","TOT","USD_CAP","A","1988",11518.174477,"E"
"ESP","GDP","TOT","USD_CAP","A","1989",12523.249172,"E"
"ESP","GDP","TOT","USD_CAP","A","1990",13462.840226,"E"
"ESP","GDP","TOT","USD_CAP","A","1991",14247.209408,"E"
"ESP","GDP","TOT","USD_CAP","A","1992",14672.987095,"E"
"ESP","GDP","TOT","USD_CAP","A","1993",14833.260754,"E"
"ESP","GDP","TOT","USD_CAP","A","1994",15483.299565,"E"
"ESP","GDP","TOT","USD_CAP","A","1995",16220.379914,
"ESP","GDP","TOT","USD_CAP","A","1996",16918.479119,
"ESP","GDP","TOT","USD_CAP","A","1997",17872.146674,
"ESP","GDP","TOT","USD_CAP","A","1998",19033.765316,
"ESP","GDP","TOT","USD_CAP","A","1999",19915.643269,
"ESP","GDP","TOT","USD_CAP","A","2000",21541.055194,
"ESP","GDP","TOT","USD_CAP","A","2001",22958.199464,
"ESP","GDP","TOT","USD_CAP","A","2002",24367.743114,
"ESP","GDP","TOT","USD_CAP","A","2003",25050.889161,
"ESP","GDP","TOT","USD_CAP","A","2004",26218.390051,
"ESP","GDP","TOT","USD_CAP","A","2005",27696.446679,
"ESP","GDP","TOT","USD_CAP","A","2006",30840.810602,
"ESP","GDP","TOT","USD_CAP","A","2007",32590.420634,
"ESP","GDP","TOT","USD_CAP","A","2008",33442.500459,
"ESP","GDP","TOT","USD_CAP","A","2009",32387.794738,
"ESP","GDP","TOT","USD_CAP","A","2010",31932.98815,
"ESP","GDP","TOT","USD_CAP","A","2011",32072.688367,
"ESP","GDP","TOT","USD_CAP","A","2012",31992.80352,
"ESP","GDP","TOT","USD_CAP","A","2013",32622.659976,
"ESP","GDP","TOT","USD_CAP","A","2014",33728.362719,
"ESP","GDP","TOT","USD_CAP","A","2015",35054.493294,
"ESP","GDP","TOT","USD_CAP","A","2016",36742.506097,"P"
"ESP","GDP","TOT","USD_CAP","A","2017",39087.059927,"P"
"ESP","GDP","TOT","USD_CAP","A","2018",40780.14598,"P"
"SWE","GDP","TOT","MLN_USD","A","1960",18211.5834,"E"
"SWE","GDP","TOT","MLN_USD","A","1961",19432.9864,"E"
"SWE","GDP","TOT","MLN_USD","A","1962",20724.913,"E"
"SWE","GDP","TOT","MLN_USD","A","1963",22148.5861,"E"
"SWE","GDP","TOT","MLN_USD","A","1964",24084.0674,"E"
"SWE","GDP","TOT","MLN_USD","A","1965",25702.6998,"E"
"SWE","GDP","TOT","MLN_USD","A","1966",27155.3039,"E"
"SWE","GDP","TOT","MLN_USD","A","1967",28875.6987,"E"
"SWE","GDP","TOT","MLN_USD","A","1968",31381.3339,"E"
"SWE","GDP","TOT","MLN_USD","A","1969",34657.9672,"E"
"SWE","GDP","TOT","MLN_USD","A","1970",38867.5192,"E"
"SWE","GDP","TOT","MLN_USD","A","1971",41223.5471,"E"
"SWE","GDP","TOT","MLN_USD","A","1972",43989.828,"E"
"SWE","GDP","TOT","MLN_USD","A","1973",48241.5793,"E"
"SWE","GDP","TOT","MLN_USD","A","1974",54264.3863,"E"
"SWE","GDP","TOT","MLN_USD","A","1975",60804.3005,"E"
"SWE","GDP","TOT","MLN_USD","A","1976",64829.3767,"E"
"SWE","GDP","TOT","MLN_USD","A","1977",67758.3165,"E"
"SWE","GDP","TOT","MLN_USD","A","1978",73794.6217,"E"
"SWE","GDP","TOT","MLN_USD","A","1979",82985.8792,"E"
"SWE","GDP","TOT","MLN_USD","A","1980",92020.1936,"E"
"SWE","GDP","TOT","MLN_USD","A","1981",101185.4481,"E"
"SWE","GDP","TOT","MLN_USD","A","1982",108778.4348,"E"
"SWE","GDP","TOT","MLN_USD","A","1983",115187.5032,"E"
"SWE","GDP","TOT","MLN_USD","A","1984",124390.804,"E"
"SWE","GDP","TOT","MLN_USD","A","1985",131096.8861,"E"
"SWE","GDP","TOT","MLN_USD","A","1986",137336.3368,"E"
"SWE","GDP","TOT","MLN_USD","A","1987",145451.8967,"E"
"SWE","GDP","TOT","MLN_USD","A","1988",154436.0871,"E"
"SWE","GDP","TOT","MLN_USD","A","1989",164751.2199,"E"
"SWE","GDP","TOT","MLN_USD","A","1990",172208.2872,"E"
"SWE","GDP","TOT","MLN_USD","A","1991",175991.7493,"E"
"SWE","GDP","TOT","MLN_USD","A","1992",177916.9448,"E"
"SWE","GDP","TOT","MLN_USD","A","1993",178370.1413,
"SWE","GDP","TOT","MLN_USD","A","1994",189626.0238,
"SWE","GDP","TOT","MLN_USD","A","1995",201385.1222,
"SWE","GDP","TOT","MLN_USD","A","1996",208948.385,
"SWE","GDP","TOT","MLN_USD","A","1997",216700.4208,
"SWE","GDP","TOT","MLN_USD","A","1998",226095.7672,
"SWE","GDP","TOT","MLN_USD","A","1999",240769.072,
"SWE","GDP","TOT","MLN_USD","A","2000",260136.4552,
"SWE","GDP","TOT","MLN_USD","A","2001",264025.3808,
"SWE","GDP","TOT","MLN_USD","A","2002",273428.2357,
"SWE","GDP","TOT","MLN_USD","A","2003",282300.0394,
"SWE","GDP","TOT","MLN_USD","A","2004",301888.6098,
"SWE","GDP","TOT","MLN_USD","A","2005",307060.5712,
"SWE","GDP","TOT","MLN_USD","A","2006",340188.5501,
"SWE","GDP","TOT","MLN_USD","A","2007",371670.0426,
"SWE","GDP","TOT","MLN_USD","A","2008",386340.8665,
"SWE","GDP","TOT","MLN_USD","A","2009",369104.3375,
"SWE","GDP","TOT","MLN_USD","A","2010",390436.5598,
"SWE","GDP","TOT","MLN_USD","A","2011",413955.8797,
"SWE","GDP","TOT","MLN_USD","A","2012",426224.1255,
"SWE","GDP","TOT","MLN_USD","A","2013",438948.504,
"SWE","GDP","TOT","MLN_USD","A","2014",451571.6716,
"SWE","GDP","TOT","MLN_USD","A","2015",474642.9177,
"SWE","GDP","TOT","MLN_USD","A","2016",487065.3382,
"SWE","GDP","TOT","MLN_USD","A","2017",517013.7955,
"SWE","GDP","TOT","USD_CAP","A","1970",4832.52014,"E"
"SWE","GDP","TOT","USD_CAP","A","1971",5090.641402,"E"
"SWE","GDP","TOT","USD_CAP","A","1972",5416.193838,"E"
"SWE","GDP","TOT","USD_CAP","A","1973",5928.736127,"E"
"SWE","GDP","TOT","USD_CAP","A","1974",6649.307812,"E"
"SWE","GDP","TOT","USD_CAP","A","1975",7422.484052,"E"
"SWE","GDP","TOT","USD_CAP","A","1976",7884.956359,"E"
"SWE","GDP","TOT","USD_CAP","A","1977",8212.226894,"E"
"SWE","GDP","TOT","USD_CAP","A","1978",8917.880088,"E"
"SWE","GDP","TOT","USD_CAP","A","1979",10005.644961,"E"
"SWE","GDP","TOT","USD_CAP","A","1980",11073.554285,"E"
"SWE","GDP","TOT","USD_CAP","A","1981",12161.850291,"E"
"SWE","GDP","TOT","USD_CAP","A","1982",13066.626683,"E"
"SWE","GDP","TOT","USD_CAP","A","1983",13829.848502,"E"
"SWE","GDP","TOT","USD_CAP","A","1984",14920.500564,"E"
"SWE","GDP","TOT","USD_CAP","A","1985",15700.403751,"E"
"SWE","GDP","TOT","USD_CAP","A","1986",16408.350385,"E"
"SWE","GDP","TOT","USD_CAP","A","1987",17320.021969,"E"
"SWE","GDP","TOT","USD_CAP","A","1988",18306.998192,"E"
"SWE","GDP","TOT","USD_CAP","A","1989",19398.691434,"E"
"SWE","GDP","TOT","USD_CAP","A","1990",20120.368982,"E"
"SWE","GDP","TOT","USD_CAP","A","1991",20424.015678,"E"
"SWE","GDP","TOT","USD_CAP","A","1992",20525.952979,"E"
"SWE","GDP","TOT","USD_CAP","A","1993",20458.576072,
"SWE","GDP","TOT","USD_CAP","A","1994",21595.775256,
"SWE","GDP","TOT","USD_CAP","A","1995",22814.931876,
"SWE","GDP","TOT","USD_CAP","A","1996",23634.0216,
"SWE","GDP","TOT","USD_CAP","A","1997",24496.71842,
"SWE","GDP","TOT","USD_CAP","A","1998",25544.657917,
"SWE","GDP","TOT","USD_CAP","A","1999",27181.281341,
"SWE","GDP","TOT","USD_CAP","A","2000",29320.730738,
"SWE","GDP","TOT","USD_CAP","A","2001",29679.112054,
"SWE","GDP","TOT","USD_CAP","A","2002",30636.216886,
"SWE","GDP","TOT","USD_CAP","A","2003",31513.031566,
"SWE","GDP","TOT","USD_CAP","A","2004",33567.422009,
"SWE","GDP","TOT","USD_CAP","A","2005",34005.999286,
"SWE","GDP","TOT","USD_CAP","A","2006",37463.636376,
"SWE","GDP","TOT","USD_CAP","A","2007",40628.113227,
"SWE","GDP","TOT","USD_CAP","A","2008",41904.298073,
"SWE","GDP","TOT","USD_CAP","A","2009",39695.040869,
"SWE","GDP","TOT","USD_CAP","A","2010",41632.799795,
"SWE","GDP","TOT","USD_CAP","A","2011",43808.563652,
"SWE","GDP","TOT","USD_CAP","A","2012",44774.263664,
"SWE","GDP","TOT","USD_CAP","A","2013",45721.897416,
"SWE","GDP","TOT","USD_CAP","A","2014",46572.505607,
"SWE","GDP","TOT","USD_CAP","A","2015",48436.904818,
"SWE","GDP","TOT","USD_CAP","A","2016",49083.989701,
"SWE","GDP","TOT","USD_CAP","A","2017",51404.774003,
"CHE","GDP","TOT","MLN_USD","A","1970",44745.4749,"E"
"CHE","GDP","TOT","MLN_USD","A","1971",48929.7092,"E"
"CHE","GDP","TOT","MLN_USD","A","1972",52678.5187,"E"
"CHE","GDP","TOT","MLN_USD","A","1973",57259.9288,"E"
"CHE","GDP","TOT","MLN_USD","A","1974",63320.6171,"E"
"CHE","GDP","TOT","MLN_USD","A","1975",64146.8457,"E"
"CHE","GDP","TOT","MLN_USD","A","1976",66727.1273,"E"
"CHE","GDP","TOT","MLN_USD","A","1977",72597.9296,"E"
"CHE","GDP","TOT","MLN_USD","A","1978",78022.2226,"E"
"CHE","GDP","TOT","MLN_USD","A","1979",86600.6223,"E"
"CHE","GDP","TOT","MLN_USD","A","1980",98768.6277,
"CHE","GDP","TOT","MLN_USD","A","1981",109845.5656,
"CHE","GDP","TOT","MLN_USD","A","1982",115104.8661,
"CHE","GDP","TOT","MLN_USD","A","1983",120377.6866,
"CHE","GDP","TOT","MLN_USD","A","1984",128472.7383,
"CHE","GDP","TOT","MLN_USD","A","1985",137404.4417,
"CHE","GDP","TOT","MLN_USD","A","1986",142776.8997,
"CHE","GDP","TOT","MLN_USD","A","1987",148626.7141,
"CHE","GDP","TOT","MLN_USD","A","1988",158912.6454,
"CHE","GDP","TOT","MLN_USD","A","1989",172294.5455,
"CHE","GDP","TOT","MLN_USD","A","1990",185312.2834,
"CHE","GDP","TOT","MLN_USD","A","1991",189824.579,
"CHE","GDP","TOT","MLN_USD","A","1992",194065.5994,
"CHE","GDP","TOT","MLN_USD","A","1993",198413.274,
"CHE","GDP","TOT","MLN_USD","A","1994",205223.3147,
"CHE","GDP","TOT","MLN_USD","A","1995",210534.0439,
"CHE","GDP","TOT","MLN_USD","A","1996",215988.9678,
"CHE","GDP","TOT","MLN_USD","A","1997",225515.9527,
"CHE","GDP","TOT","MLN_USD","A","1998",234051.2301,
"CHE","GDP","TOT","MLN_USD","A","1999",241567.4416,
"CHE","GDP","TOT","MLN_USD","A","2000",256869.7705,
"CHE","GDP","TOT","MLN_USD","A","2001",265899.6581,
"CHE","GDP","TOT","MLN_USD","A","2002",274768.4784,
"CHE","GDP","TOT","MLN_USD","A","2003",276778.5056,
"CHE","GDP","TOT","MLN_USD","A","2004",289451.5578,
"CHE","GDP","TOT","MLN_USD","A","2005",301740.6098,
"CHE","GDP","TOT","MLN_USD","A","2006",337573.4139,
"CHE","GDP","TOT","MLN_USD","A","2007",375640.596,
"CHE","GDP","TOT","MLN_USD","A","2008",402150.9841,
"CHE","GDP","TOT","MLN_USD","A","2009",400890.6902,
"CHE","GDP","TOT","MLN_USD","A","2010",415249.7083,
"CHE","GDP","TOT","MLN_USD","A","2011",444548.7282,
"CHE","GDP","TOT","MLN_USD","A","2012",462615.2239,
"CHE","GDP","TOT","MLN_USD","A","2013",486238.7519,
"CHE","GDP","TOT","MLN_USD","A","2014",506895.0439,
"CHE","GDP","TOT","MLN_USD","A","2015",529567.772,
"CHE","GDP","TOT","MLN_USD","A","2016",537700.9554,
"CHE","GDP","TOT","MLN_USD","A","2017",560353.7987,
"CHE","GDP","TOT","USD_CAP","A","1970",7139.85558,"E"
"CHE","GDP","TOT","USD_CAP","A","1971",7713.613285,"E"
"CHE","GDP","TOT","USD_CAP","A","1972",8229.258261,"E"
"CHE","GDP","TOT","USD_CAP","A","1973",8889.716889,"E"
"CHE","GDP","TOT","USD_CAP","A","1974",9801.965254,"E"
"CHE","GDP","TOT","USD_CAP","A","1975",10017.433482,"E"
"CHE","GDP","TOT","USD_CAP","A","1976",10535.896038,"E"
"CHE","GDP","TOT","USD_CAP","A","1977",11493.517464,"E"
"CHE","GDP","TOT","USD_CAP","A","1978",12320.787172,"E"
"CHE","GDP","TOT","USD_CAP","A","1979",13636.089448,"E"
"CHE","GDP","TOT","USD_CAP","A","1980",15468.298433,
"CHE","GDP","TOT","USD_CAP","A","1981",17085.502452,
"CHE","GDP","TOT","USD_CAP","A","1982",17798.15184,
"CHE","GDP","TOT","USD_CAP","A","1983",18571.143298,
"CHE","GDP","TOT","USD_CAP","A","1984",19749.395141,
"CHE","GDP","TOT","USD_CAP","A","1985",21031.331791,
"CHE","GDP","TOT","USD_CAP","A","1986",21721.913566,
"CHE","GDP","TOT","USD_CAP","A","1987",22454.516492,
"CHE","GDP","TOT","USD_CAP","A","1988",23819.499046,
"CHE","GDP","TOT","USD_CAP","A","1989",25627.46827,
"CHE","GDP","TOT","USD_CAP","A","1990",27266.7269,
"CHE","GDP","TOT","USD_CAP","A","1991",27590.428929,
"CHE","GDP","TOT","USD_CAP","A","1992",27950.877723,
"CHE","GDP","TOT","USD_CAP","A","1993",28389.942105,
"CHE","GDP","TOT","USD_CAP","A","1994",29164.079999,
"CHE","GDP","TOT","USD_CAP","A","1995",29671.617751,
"CHE","GDP","TOT","USD_CAP","A","1996",30290.565562,
"CHE","GDP","TOT","USD_CAP","A","1997",31538.908425,
"CHE","GDP","TOT","USD_CAP","A","1998",32639.893921,
"CHE","GDP","TOT","USD_CAP","A","1999",33505.301143,
"CHE","GDP","TOT","USD_CAP","A","2000",35434.191386,
"CHE","GDP","TOT","USD_CAP","A","2001",36522.410708,
"CHE","GDP","TOT","USD_CAP","A","2002",37466.381843,
"CHE","GDP","TOT","USD_CAP","A","2003",37463.290006,
"CHE","GDP","TOT","USD_CAP","A","2004",38913.147698,
"CHE","GDP","TOT","USD_CAP","A","2005",40326.87635,
"CHE","GDP","TOT","USD_CAP","A","2006",44859.416758,
"CHE","GDP","TOT","USD_CAP","A","2007",49500.237498,
"CHE","GDP","TOT","USD_CAP","A","2008",52362.64918,
"CHE","GDP","TOT","USD_CAP","A","2009",51564.567592,
"CHE","GDP","TOT","USD_CAP","A","2010",52859.848141,
"CHE","GDP","TOT","USD_CAP","A","2011",56183.817871,
"CHE","GDP","TOT","USD_CAP","A","2012",57849.601723,
